patient_key,patient_id,patient_signature,member_id,group_id,network,patient_ssn,first_name,last_name,date_of_birth,gender,phone_number,address_line_1,address_line_2,city,state,zip_code,country,full_address,pcp_id,patient_status,source_system,source_record_id,ingestion_id,ingested_at,processed_at,created_at,updated_at,last_modified_at,record_hash,record_status,is_active
101584,P01584,171f59a41b0d486c396433c41ee695af7462b92a6c8d55267ab12c218de60c6b,MEM7001584,GRP1024,OakStreet-Central,200-10-3470,Margaret,Thompson,1972-08-21,F,+17313341264,6526 Oak St,,Dallas,TX,75201,USA,"6526 Oak St, Dallas, TX 75201, USA",PCP0054,Active,EHR,P01584,ING-PAT-20261005-01584,2026-10-05T11:17:12,2026-10-05T11:19:12,2023-02-13T11:19:12,2026-10-05T11:19:12,2026-10-05T08:58:12,3601f5299e5df547ad57c11cbcdd76aca88297b421a6c39928b5ab0e1757ad69,CURRENT,True
101585,P01585,d3d1501c4b7ae35d5eb56dbd6f463f8f5d76982a6f632c8283b3837d465a6a44,MEM7001585,GRP1025,OakStreet-South,320-77-2381,Mark,Rodriguez,1950-01-05,F,+15843237089,6812 Oak St,Apt 377,Houston,TX,77005,USA,"6812 Oak St Apt 377, Houston, TX 77005, USA",PCP0085,Active,EHR,P01585,ING-PAT-20261005-01585,2026-10-05T11:17:15,2026-10-05T11:19:15,2024-12-20T11:19:15,2026-10-05T11:19:15,2026-10-05T10:18:15,e6d4b064a2b0867e58e1c4dbd43d5b264b33cf477b7c9d522621c365027b51eb,CURRENT,True
101586,P01586,2e72c8fffd0e381923e62ca41e7370c861661f20b9f407b84c9059e3a7cc02a1,MEM7001586,GRP1026,OakStreet-East,762-13-5843,Michael,Perez,1954-02-08,F,+17194864969,3061 Oak Ave,Apt 434,Houston,TX,77002,USA,"3061 Oak Ave Apt 434, Houston, TX 77002, USA",PCP0098,Active,EHR,P01586,ING-PAT-20261005-01586,2026-10-05T11:17:18,2026-10-05T11:19:18,2023-11-01T11:19:18,2026-10-05T11:19:18,2026-10-05T07:25:18,4fa100973d10945a12b6c3161614045a3f1cc0855baccda9cfba2c7e22c6cc30,CURRENT,True
101587,P01587,df53725710386b65986024adedb2feeaf736ca83250f30a27f18cfa465e30d25,MEM7001587,GRP1027,OakStreet-Southwest,311-92-3187,Anthony,Lopez,1984-06-19,F,+12562916036,1631 Washington Blvd,Apt 258,Chicago,IL,60601,USA,"1631 Washington Blvd Apt 258, Chicago, IL 60601, USA",PCP0113,Active,EHR,P01587,ING-PAT-20261005-01587,2026-10-05T11:17:21,2026-10-05T11:19:21,2024-07-19T11:19:21,2026-10-05T11:19:21,2026-10-05T10:38:21,6a8bab5e5079bb3db391bb5b4bad597ab3f3d5c1235236336ec246e0e8972a06,CURRENT,True
101588,P01588,5f280ece0a630526157d65ae55b496753582afdb1607e63661a53fd1fa4ae37a,MEM7001588,GRP1028,OakStreet-Central,451-50-6508,Sarah,Jones,1958-10-01,M,+15613371321,4138 Pine Blvd,Apt 701,Phoenix,AZ,85004,USA,"4138 Pine Blvd Apt 701, Phoenix, AZ 85004, USA",PCP0093,Active,EHR,P01588,ING-PAT-20261005-01588,2026-10-05T11:17:24,2026-10-05T11:19:24,2022-02-02T11:19:24,2026-10-05T11:19:24,2026-10-05T07:57:24,980dff0e4dd80b9244cf6367683a2c79bf8ac4993353a97aab0a3374b52337fd,CURRENT,True
101589,P01589,bc8c891a8e210418cfa847bb36a46845efa3f6e60a461fb8b00723393d1c0685,MEM7001589,GRP1029,OakStreet-South,240-70-0583,Michael,Williams,2003-10-19,F,+12923259371,5349 Lake Ave,,Chicago,IL,60601,USA,"5349 Lake Ave, Chicago, IL 60601, USA",PCP0054,Active,EHR,P01589,ING-PAT-20261005-01589,2026-10-05T11:17:27,2026-10-05T11:19:27,2025-01-31T11:19:27,2026-10-05T11:19:27,2026-10-05T07:20:27,650a97e2899af47486aecdf18703fc271718198189f15d66d73fc7d01c089bc3,CURRENT,True
101590,P01590,5879b62404d171524fdfc65f777c8ba0a80dc84dbbb42535f9f0bb89d144ee14,MEM7001590,GRP1030,OakStreet-East,590-85-3647,Steven,Jones,1973-06-09,M,+14612579309,8124 Pine St,Apt 637,Orlando,FL,32801,USA,"8124 Pine St Apt 637, Orlando, FL 32801, USA",PCP0100,Active,EHR,P01590,ING-PAT-20261005-01590,2026-10-05T11:17:30,2026-10-05T11:19:30,2022-04-17T11:19:30,2026-10-05T11:19:30,2026-10-05T09:29:30,a3692a566918283bb9b453d78383e86507f80f0331b74ba9a7355209c3ddbb36,CURRENT,True
101591,P01591,1adbfaab6e35a1691dab2af1dea674e246339cc93d2c0d241f7a0a4d51ca4414,MEM7001591,GRP1031,OakStreet-Southwest,197-92-8611,Anthony,Martinez,1975-03-24,M,+13549783458,1318 Lake Ave,,Houston,TX,77024,USA,"1318 Lake Ave, Houston, TX 77024, USA",PCP0093,Active,EHR,P01591,ING-PAT-20261005-01591,2026-10-05T11:17:33,2026-10-05T11:19:33,2022-03-29T11:19:33,2026-10-05T11:19:33,2026-10-05T07:40:33,3c017699fdc4ed752c6a3a7bc8db22a096c68a978d933e0b08d0c9b8c3df6f99,CURRENT,True
101592,P01592,8b2b1d37f440a620ccf25152d922632254d399ea76171af2122749b634e5775f,MEM7001592,GRP1032,OakStreet-Central,188-53-1985,Linda,Gonzalez,1942-05-16,M,+15903389529,8982 Pine Ave,,Atlanta,GA,30303,USA,"8982 Pine Ave, Atlanta, GA 30303, USA",PCP0007,Active,EHR,P01592,ING-PAT-20261005-01592,2026-10-05T11:17:36,2026-10-05T11:19:36,2025-05-14T11:19:36,2026-10-05T11:19:36,2026-10-05T08:27:36,61ebd46e4e622e328fe795cf3f99cf46895d076e23a88620d4a23dd04cbb8b61,CURRENT,True
101593,P01593,6aa00d6de77b07d48cafbdd8365f398c8adbaf28e083186c2612de09946d5730,MEM7001593,GRP1033,OakStreet-South,415-68-1679,Richard,Harris,1983-09-28,M,+15209113195,7533 Oak Rd,,Houston,TX,77002,USA,"7533 Oak Rd, Houston, TX 77002, USA",PCP0006,Active,EHR,P01593,ING-PAT-20261005-01593,2026-10-05T11:17:39,2026-10-05T11:19:39,2025-03-16T11:19:39,2026-10-05T11:19:39,2026-10-05T09:37:39,054c8f250044021b4944f0c357c4b58606f2f880b522ccf13ea047f81e85ee65,CURRENT,True
101594,P01594,03ba4fd88d3f9a9ac5d9d08c5cde2753cd567d3f6b6ef9a61badb5ea7ba82e79,MEM7001594,GRP1034,OakStreet-East,282-95-8933,David,Hernandez,1974-12-05,F,+17135618645,3078 Oak Blvd,,Houston,TX,77024,USA,"3078 Oak Blvd, Houston, TX 77024, USA",PCP0079,Active,EHR,P01594,ING-PAT-20261005-01594,2026-10-05T11:17:42,2026-10-05T11:19:42,2023-12-19T11:19:42,2026-10-05T11:19:42,2026-10-05T10:53:42,d4bda85022896a9856fa62e10883121f296f47ad4722c09a3b28f828d7c9a389,CURRENT,True
101595,P01595,200cf90d330d5a4f1fceeb7b878893091b840b9273721911c7da467508e7a87b,MEM7001595,GRP1035,OakStreet-Southwest,618-56-0300,Daniel,Sanchez,1950-12-05,M,+16973496610,6754 Park Ave,,Houston,TX,77024,USA,"6754 Park Ave, Houston, TX 77024, USA",PCP0057,Active,EHR,P01595,ING-PAT-20261005-01595,2026-10-05T11:17:45,2026-10-05T11:19:45,2023-06-06T11:19:45,2026-10-05T11:19:45,2026-10-05T09:49:45,caafb9f5b3d796eed6f6be260f0c05a672d8e729438f6c8c1bedbc4b6e160d70,CURRENT,True
101596,P01596,5eb4dde3a429d7b2d54dc7f66921f669d7ee154af3478eceb8ac91ebf959482e,MEM7001596,GRP1036,OakStreet-Central,245-72-3853,Jennifer,Davis,1996-06-22,F,+19828167492,8307 Washington Rd,Apt 669,Austin,TX,78701,USA,"8307 Washington Rd Apt 669, Austin, TX 78701, USA",PCP0115,Active,EHR,P01596,ING-PAT-20261005-01596,2026-10-05T11:17:48,2026-10-05T11:19:48,2022-10-19T11:19:48,2026-10-05T11:19:48,2026-10-05T10:45:48,8bca0d5aa754411946ead827207c94d68f1e1788585e924573c416aec60adb34,CURRENT,True
101597,P01597,62d2e9de7667dc4ba3e6b77049e715e932a57e6ef3956e6c134fa9745693fc68,MEM7001597,GRP1037,OakStreet-South,264-45-6990,Ashley,Thompson,1970-11-20,F,+13406931899,731 Lake Blvd,,Houston,TX,77002,USA,"731 Lake Blvd, Houston, TX 77002, USA",PCP0098,Active,EHR,P01597,ING-PAT-20261005-01597,2026-10-05T11:17:51,2026-10-05T11:19:51,2021-11-11T11:19:51,2026-10-05T11:19:51,2026-10-05T10:30:51,2a00dc8e75f76403b333627fe882e571929175e2b6925aac723f3fa49f45466e,CURRENT,True
101598,P01598,cf6f824aa450a6a041da316692f977dad1eaaddd858a2d8b740ba1f717f08483,MEM7001598,GRP1038,OakStreet-East,894-79-1826,John,Jackson,1952-03-02,F,+18337751528,7840 Pine St,,Houston,TX,77002,USA,"7840 Pine St, Houston, TX 77002, USA",PCP0033,Active,EHR,P01598,ING-PAT-20261005-01598,2026-10-05T11:17:54,2026-10-05T11:19:54,2024-11-03T11:19:54,2026-10-05T11:19:54,2026-10-05T10:53:54,f709659cc1a6df206ca8356cd124601dc30ee60cde9e81a074e92885c9378c17,CURRENT,True
101599,P01599,d7444c1dd660cb8ecb38fbb38fe02054b9d6d359e3774132b682ff84064dfaf0,MEM7001599,GRP1039,OakStreet-Southwest,826-98-0643,Karen,Lee,1964-03-28,M,+12239294569,8085 Pine Rd,,Phoenix,AZ,85004,USA,"8085 Pine Rd, Phoenix, AZ 85004, USA",PCP0083,Active,EHR,P01599,ING-PAT-20261005-01599,2026-10-05T11:17:57,2026-10-05T11:19:57,2024-12-30T11:19:57,2026-10-05T11:19:57,2026-10-05T08:30:57,5c2e1310ee98b0c677fb6df6177e0de99c50f7c4a151ba5322431b124cd8e329,CURRENT,True
101600,P01600,a27399cb5fbb48771b23a960eba584641ebef6402f568f695320127b8c2caef0,MEM7001600,GRP1000,OakStreet-Central,538-96-6988,Thomas,Moore,1942-07-01,F,+18307676862,7649 Washington Blvd,Apt 246,Houston,TX,77002,USA,"7649 Washington Blvd Apt 246, Houston, TX 77002, USA",PCP0117,Active,EHR,P01600,ING-PAT-20261005-01600,2026-10-05T11:18:00,2026-10-05T11:20:00,2023-05-17T11:20:00,2026-10-05T11:20:00,2026-10-05T09:35:00,79b5b28365374647f4f7e34f64769ce50fc09f5e31aa054ac6cb69a23f49d594,CURRENT,True
101601,P01601,c4858dfb6b163b0cf621c67e1a9c8ee820a490e9a1f3a621c53738f108e9cf3d,MEM7001601,GRP1001,OakStreet-South,640-92-2462,Karen,Thompson,1949-10-21,M,+14588931409,3938 Oak St,Apt 748,San Antonio,TX,78205,USA,"3938 Oak St Apt 748, San Antonio, TX 78205, USA",PCP0053,Active,EHR,P01601,ING-PAT-20261005-01601,2026-10-05T11:18:03,2026-10-05T11:20:03,2025-04-15T11:20:03,2026-10-05T11:20:03,2026-10-05T09:01:03,e90c255689243dcd6542af1aa204b3955c92469dd1a21ce22428c0524be88862,CURRENT,True
101602,P01602,48eeea04e52bcd1bf62af180a89e51463c40b20acb4092a5d008c27f5e320121,MEM7001602,GRP1002,OakStreet-East,687-37-2729,Betty,Walker,1951-11-08,F,+18876942770,9706 Lake Rd,,San Antonio,TX,78205,USA,"9706 Lake Rd, San Antonio, TX 78205, USA",PCP0109,Active,EHR,P01602,ING-PAT-20261005-01602,2026-10-05T11:18:06,2026-10-05T11:20:06,2021-11-21T11:20:06,2026-10-05T11:20:06,2026-10-05T10:19:06,bd812a791039c5191b76b8c2a798f6ffd5bc8b6ec15fba22716da955cbdd679b,CURRENT,True
101603,P01603,d12109ab51f5d12740ff237ade6913968ac0c38537e6c52fe7ef61b7db41ac66,MEM7001603,GRP1003,OakStreet-Southwest,556-71-4667,Robert,Wilson,1953-03-28,M,+15692556116,7529 Market Ave,,Dallas,TX,75201,USA,"7529 Market Ave, Dallas, TX 75201, USA",PCP0119,Active,EHR,P01603,ING-PAT-20261005-01603,2026-10-05T11:18:09,2026-10-05T11:20:09,2025-11-02T11:20:09,2026-10-05T11:20:09,2026-10-05T11:12:09,a866f1c081ab5aa8d5890c390436bbd24e373dfd24a90bb18a9c892c9ccc7529,CURRENT,True
101604,P01604,a77b28624bfe741fe7066cd46b09ec2a1e94cd444332bd096886e5130e8d7a17,MEM7001604,GRP1004,OakStreet-Central,848-45-6810,Ashley,Lee,1937-07-28,M,+17326684406,4632 Park St,,Phoenix,AZ,85004,USA,"4632 Park St, Phoenix, AZ 85004, USA",PCP0028,Active,EHR,P01604,ING-PAT-20261005-01604,2026-10-05T11:18:12,2026-10-05T11:20:12,2023-09-21T11:20:12,2026-10-05T11:20:12,2026-10-05T07:28:12,94c2571d24074655946aeecc9aef139c8a917c2db1e083a2d32cb84350f43ba7,CURRENT,True
101605,P01605,44171a7c8403b3d0c9213f1a510b7f7ea98e35fa08b48bc3db4121d349aad2f5,MEM7001605,GRP1005,OakStreet-South,250-74-1434,Susan,Smith,1957-12-16,F,+14117073647,997 Market Blvd,,Orlando,FL,32801,USA,"997 Market Blvd, Orlando, FL 32801, USA",PCP0089,Active,EHR,P01605,ING-PAT-20261005-01605,2026-10-05T11:18:15,2026-10-05T11:20:15,2024-11-23T11:20:15,2026-10-05T11:20:15,2026-10-05T08:14:15,a21e289ce8fa621ddef509e9a3443f1d46736571dd7bd5327cdc3eda65f2163d,CURRENT,True
101606,P01606,e5f3c1c3550dfadc4d9d56c156387ab1d31e01881a96d54be84dc6dfe4ec4e88,MEM7001606,GRP1006,OakStreet-East,235-62-3623,Anthony,Hernandez,1964-05-11,F,+18302291650,2621 Pine St,Apt 384,Orlando,FL,32801,USA,"2621 Pine St Apt 384, Orlando, FL 32801, USA",PCP0028,Active,EHR,P01606,ING-PAT-20261005-01606,2026-10-05T11:18:18,2026-10-05T11:20:18,2022-01-20T11:20:18,2026-10-05T11:20:18,2026-10-05T08:16:18,f70baca897be85a2538d6f93d7766a5e8197c817c047611435cafe9e23edb34b,CURRENT,True
101607,P01607,944863587e3e1513281bcde68116c7cbcca018b52de33e274bb3ff54999eec8f,MEM7001607,GRP1007,OakStreet-Southwest,577-17-9205,Anthony,Smith,1951-05-07,M,+17805695606,7354 Main Blvd,,Dallas,TX,75201,USA,"7354 Main Blvd, Dallas, TX 75201, USA",PCP0043,Active,EHR,P01607,ING-PAT-20261005-01607,2026-10-05T11:18:21,2026-10-05T11:20:21,2023-11-20T11:20:21,2026-10-05T11:20:21,2026-10-05T07:40:21,09fcbc62aca7dc8bb73ecd0b9458cea1f77aeb649b247a847658a35b1eb6afaf,CURRENT,True
101608,P01608,f5abf94a1726f463018d1d76e3a09db3c6411dbf22be5adf2dbd3ad11093bcc8,MEM7001608,GRP1008,OakStreet-Central,180-62-1409,Nancy,Clark,1936-06-10,M,+15258057182,4520 Oak Ave,,Orlando,FL,32801,USA,"4520 Oak Ave, Orlando, FL 32801, USA",PCP0114,Active,EHR,P01608,ING-PAT-20261005-01608,2026-10-05T11:18:24,2026-10-05T11:20:24,2025-11-30T11:20:24,2026-10-05T11:20:24,2026-10-05T07:33:24,d133fca8ba3adbd8fc808aadb9f0ac681f4aa7230e89052551864e9fe60894c2,CURRENT,True
101609,P01609,fa9a61513e8707c918966202c4b431493c8ee772284cea9d3f1cef31c6de75cd,MEM7001609,GRP1009,OakStreet-South,827-57-1581,Elizabeth,Clark,1952-02-18,M,+16272576988,1599 Washington St,,Houston,TX,77024,USA,"1599 Washington St, Houston, TX 77024, USA",PCP0115,Active,EHR,P01609,ING-PAT-20261005-01609,2026-10-05T11:18:27,2026-10-05T11:20:27,2022-01-27T11:20:27,2026-10-05T11:20:27,2026-10-05T09:59:27,4ad6f93612b030c0762eb9540aaa10db581d6f8c62535589c3d2858e5e0fe1a9,CURRENT,True
101610,P01610,fb98ed1e3874e655862d21c233aae892230c20393a8883e0690b180fbbf265c7,MEM7001610,GRP1010,OakStreet-East,430-62-4356,Lisa,Sanchez,1969-08-06,F,+18756344824,4770 Pine Ave,,Houston,TX,77024,USA,"4770 Pine Ave, Houston, TX 77024, USA",PCP0054,Active,EHR,P01610,ING-PAT-20261005-01610,2026-10-05T11:18:30,2026-10-05T11:20:30,2022-03-28T11:20:30,2026-10-05T11:20:30,2026-10-05T09:47:30,423d9abe4f2b50dcee98680470b992697d5b2c7d3d6a0f7bd7b77b13bba02917,CURRENT,True
101611,P01611,be68449f4d7dccf93c31fb7421dcd14d028583a5aeee223b2ff9cc013947d8df,MEM7001611,GRP1011,OakStreet-Southwest,861-20-2325,James,Sanchez,1982-01-05,M,+15585737980,2806 Lake Rd,,Houston,TX,77024,USA,"2806 Lake Rd, Houston, TX 77024, USA",PCP0086,Active,EHR,P01611,ING-PAT-20261005-01611,2026-10-05T11:18:33,2026-10-05T11:20:33,2022-04-11T11:20:33,2026-10-05T11:20:33,2026-10-05T08:14:33,cb89d54169b08eb5597c8ce76c14656ecbd917fe80cdee5a5363809a1fade316,CURRENT,True
101612,P01612,94c08a1be91bc2674d3c8d49057e817ade94c88a2f7f4497f0fe6b0f505ec316,MEM7001612,GRP1012,OakStreet-Central,219-94-9179,Daniel,Williams,1975-03-14,F,+18392378804,3417 Lake Rd,,Houston,TX,77005,USA,"3417 Lake Rd, Houston, TX 77005, USA",PCP0085,Active,EHR,P01612,ING-PAT-20261005-01612,2026-10-05T11:18:36,2026-10-05T11:20:36,2024-05-06T11:20:36,2026-10-05T11:20:36,2026-10-05T09:27:36,4cb0993d99da87041118f59dbb651f6698d3c8c4c833c983b339101a5bd0f284,CURRENT,True
101613,P01613,f33bd8600d2f835f3de3f0fd72d1fd0db83ebb4200ee5b72d9c8bc2b61268db6,MEM7001613,GRP1013,OakStreet-South,264-79-2516,Michael,Wilson,1944-06-09,F,+16027191329,278 Oak Ave,,Houston,TX,77005,USA,"278 Oak Ave, Houston, TX 77005, USA",PCP0003,Active,EHR,P01613,ING-PAT-20261005-01613,2026-10-05T11:18:39,2026-10-05T11:20:39,2024-11-02T11:20:39,2026-10-05T11:20:39,2026-10-05T11:05:39,ddc12620fb5339fa5321f14a717c3cf9b2032a9da2143a4f3a87f7e9337852de,CURRENT,True
101614,P01614,9f8deb773607868848a22ce212d738188984ea23834cc927bef0d0beebf90d69,MEM7001614,GRP1014,OakStreet-East,686-17-4547,Anthony,Ramirez,1964-04-17,F,+15695923957,5084 Pine Blvd,,Atlanta,GA,30303,USA,"5084 Pine Blvd, Atlanta, GA 30303, USA",PCP0015,Active,EHR,P01614,ING-PAT-20261005-01614,2026-10-05T11:18:42,2026-10-05T11:20:42,2023-02-23T11:20:42,2026-10-05T11:20:42,2026-10-05T10:02:42,66a7fde21ebf89a85f2c4f3acf3344c17d8754ed7667aa381619250b49fc2df0,CURRENT,True
101615,P01615,d916d22fe4b6951969419e45c479a1da23a6e25113cfb28931b75c8870b262e9,MEM7001615,GRP1015,OakStreet-Southwest,399-81-8940,Barbara,Miller,1956-12-13,F,+15089365974,4608 Park St,,San Antonio,TX,78205,USA,"4608 Park St, San Antonio, TX 78205, USA",PCP0024,Active,EHR,P01615,ING-PAT-20261005-01615,2026-10-05T11:18:45,2026-10-05T11:20:45,2025-06-17T11:20:45,2026-10-05T11:20:45,2026-10-05T08:46:45,5dea0c0b578bcebda4f1762167540dc30484af29f1606fe408418de8a4b2362b,CURRENT,True
101616,P01616,10efce5673e84ab1e3198fa0cf8e34b5aae11c8716ceb634b7ad8ff43e4fb234,MEM7001616,GRP1016,OakStreet-Central,399-12-6408,Matthew,Sanchez,1953-09-27,M,+13746438363,8791 Main Blvd,Apt 850,Dallas,TX,75201,USA,"8791 Main Blvd Apt 850, Dallas, TX 75201, USA",PCP0066,Active,EHR,P01616,ING-PAT-20261005-01616,2026-10-05T11:18:48,2026-10-05T11:20:48,2024-07-08T11:20:48,2026-10-05T11:20:48,2026-10-05T09:51:48,165439f4d8932baa40d20cc9291b6d1151065df9d627e04e7990f5d46f5ac2e7,CURRENT,True
101617,P01617,4a338fbd206fa479d7fb9a8a99f0d4df914cbc5b87429bcfc7450879573c6331,MEM7001617,GRP1017,OakStreet-South,558-45-5258,Susan,Harris,2003-01-15,M,+13206406645,2131 Market Rd,,Chicago,IL,60601,USA,"2131 Market Rd, Chicago, IL 60601, USA",PCP0112,Active,EHR,P01617,ING-PAT-20261005-01617,2026-10-05T11:18:51,2026-10-05T11:20:51,2025-06-15T11:20:51,2026-10-05T11:20:51,2026-10-05T07:58:51,590cc40540821be49c37f47f8104d0ef252fd9bb9119baad953db433c10a386f,CURRENT,True
101618,P01618,cce6163ff6dc2b086de837e6e8361016915f39cd494f5af2342b0368207ef3b6,MEM7001618,GRP1018,OakStreet-East,123-73-7845,Lisa,Thompson,1940-12-27,F,+14648498921,7610 Pine Rd,,Austin,TX,78701,USA,"7610 Pine Rd, Austin, TX 78701, USA",PCP0059,Active,EHR,P01618,ING-PAT-20261005-01618,2026-10-05T11:18:54,2026-10-05T11:20:54,2023-02-25T11:20:54,2026-10-05T11:20:54,2026-10-05T10:13:54,7217fee7860fcd1ef74e74643db59c64653fe3f70371a7d2dabf007ac4219792,CURRENT,True
101619,P01619,340aceea87e409210e62e2359dea8608a3b27045349bed492adf45b8baa4e9ef,MEM7001619,GRP1019,OakStreet-Southwest,163-83-4825,Daniel,Robinson,1971-10-05,F,+19142931786,3468 Pine Ave,,San Antonio,TX,78205,USA,"3468 Pine Ave, San Antonio, TX 78205, USA",PCP0021,Active,EHR,P01619,ING-PAT-20261005-01619,2026-10-05T11:18:57,2026-10-05T11:20:57,2022-11-10T11:20:57,2026-10-05T11:20:57,2026-10-05T09:24:57,c8207afb5572c29b42d1dfcc05b5bd379b4f68588ec379b8171c88e5f2f0da19,CURRENT,True
101620,P01620,dcf2edbd31442b1a8ae1229d93d54fc7b6e35698bbb50f2b0994f9afe4b8b2d9,MEM7001620,GRP1020,OakStreet-Central,663-90-0667,Karen,Martinez,1957-08-06,M,+12229063897,7987 Lake Blvd,,Orlando,FL,32801,USA,"7987 Lake Blvd, Orlando, FL 32801, USA",PCP0082,Active,EHR,P01620,ING-PAT-20261005-01620,2026-10-05T11:19:00,2026-10-05T11:21:00,2022-12-17T11:21:00,2026-10-05T11:21:00,2026-10-05T07:46:00,bdb88b073e82f20a7631d7b3529c632745aea04a1123cb714afec6cea51c125f,CURRENT,True
101621,P01621,1025e5a37017ab0393f0a7fa7500e93da9b68caece7efc7cf1f9ba476189e466,MEM7001621,GRP1021,OakStreet-South,618-19-3673,Jessica,Gonzalez,1986-05-17,M,+14475769664,5509 Park Rd,,Phoenix,AZ,85004,USA,"5509 Park Rd, Phoenix, AZ 85004, USA",PCP0059,Active,EHR,P01621,ING-PAT-20261005-01621,2026-10-05T11:19:03,2026-10-05T11:21:03,2023-04-11T11:21:03,2026-10-05T11:21:03,2026-10-05T07:56:03,989f307d97dd9bdf033f5387e0761c81af7723c56f372e9eba743039cbdc9f2d,CURRENT,True
101622,P01622,3950e6a700d98005ae77a10f73c88804ac7d1bc05edb50f32ddabbe7d077b574,MEM7001622,GRP1022,OakStreet-East,596-52-6214,William,White,2000-06-03,M,+16609699361,2960 Market St,,Houston,TX,77024,USA,"2960 Market St, Houston, TX 77024, USA",PCP0025,Active,EHR,P01622,ING-PAT-20261005-01622,2026-10-05T11:19:06,2026-10-05T11:21:06,2023-05-23T11:21:06,2026-10-05T11:21:06,2026-10-05T08:14:06,24b3797d5f9f2d78aa3d9dfa5ed943041d690a4ec7b2ec44f7c3ac98ab4af7cf,CURRENT,True
101623,P01623,1839e265ad4641ec5b1d3bee426216e01ae233b438a3bee9f19231a30d53759f,MEM7001623,GRP1023,OakStreet-Southwest,193-96-9483,Richard,Smith,1953-11-06,M,+13072272307,6005 Oak Blvd,Apt 748,Dallas,TX,75201,USA,"6005 Oak Blvd Apt 748, Dallas, TX 75201, USA",PCP0042,Active,EHR,P01623,ING-PAT-20261005-01623,2026-10-05T11:19:09,2026-10-05T11:21:09,2023-09-21T11:21:09,2026-10-05T11:21:09,2026-10-05T09:00:09,864e47e76b7e9dddfec40e057734d641865e1b9af2f9e2e6c2b0ef70ebdb01c1,CURRENT,True
101624,P01624,245fd94fa7ee52c1a0a925c9b631fd87de96efbd1e4310b2de369deb6341aa9f,MEM7001624,GRP1024,OakStreet-Central,634-43-7176,Richard,Lee,1997-11-28,M,+15638678049,4681 Market Blvd,,Houston,TX,77024,USA,"4681 Market Blvd, Houston, TX 77024, USA",PCP0054,Active,EHR,P01624,ING-PAT-20261005-01624,2026-10-05T11:19:12,2026-10-05T11:21:12,2022-09-21T11:21:12,2026-10-05T11:21:12,2026-10-05T08:53:12,4f8df0be902a925546c696baf7859e7b7cdf6c246a3d0227b5ef8012f017b5a7,CURRENT,True
101625,P01625,d5b82ac099b6aff152665a1e09fa419ccd1c75efbd2fa568bad574e9f40125b7,MEM7001625,GRP1025,OakStreet-South,795-91-9951,James,Miller,1984-04-01,M,+12636941740,5830 Pine Blvd,,Chicago,IL,60601,USA,"5830 Pine Blvd, Chicago, IL 60601, USA",PCP0047,Active,EHR,P01625,ING-PAT-20261005-01625,2026-10-05T11:19:15,2026-10-05T11:21:15,2023-09-06T11:21:15,2026-10-05T11:21:15,2026-10-05T07:57:15,bdf3a541e0b2af8aec2ee9e64d52e85c155df5f4c84ebe9d8915f434dae6be77,CURRENT,True
101626,P01626,0248d13b0842c0dfd6adf934e0811a36c8741dbf7d4c6b909ac487eafae58f0d,MEM7001626,GRP1026,OakStreet-East,542-94-0930,Lisa,White,1950-06-11,M,+12192064606,8289 Lake Ave,,Dallas,TX,75201,USA,"8289 Lake Ave, Dallas, TX 75201, USA",PCP0014,Active,EHR,P01626,ING-PAT-20261005-01626,2026-10-05T11:19:18,2026-10-05T11:21:18,2025-07-15T11:21:18,2026-10-05T11:21:18,2026-10-05T09:42:18,f066d62992628b85c96b1ecc7d80151d68deb492e7a38fc14149ff2212b3d325,CURRENT,True
101627,P01627,15eb35aae6469f3dfc0ad1fac9d6c1b557d49296627dbef57778f04c4dada872,MEM7001627,GRP1027,OakStreet-Southwest,401-69-0448,John,Garcia,1957-06-23,F,+13652769407,1728 Market St,,Dallas,TX,75201,USA,"1728 Market St, Dallas, TX 75201, USA",PCP0106,Active,EHR,P01627,ING-PAT-20261005-01627,2026-10-05T11:19:21,2026-10-05T11:21:21,2022-05-10T11:21:21,2026-10-05T11:21:21,2026-10-05T10:50:21,382d8b0572d44ae8738d4f07b0440f3ba62be16d7576dabf72bd0800317f3a78,CURRENT,True
101628,P01628,d11749ee952908fd5e1db4822b0ec81e173dd59497044e0ec29e4601e51edbf7,MEM7001628,GRP1028,OakStreet-Central,813-56-2932,Steven,Miller,1992-08-19,M,+12923424481,8345 Lake Rd,,Phoenix,AZ,85004,USA,"8345 Lake Rd, Phoenix, AZ 85004, USA",PCP0032,Active,EHR,P01628,ING-PAT-20261005-01628,2026-10-05T11:19:24,2026-10-05T11:21:24,2025-08-29T11:21:24,2026-10-05T11:21:24,2026-10-05T10:31:24,5c228272267c3f03a08b4910448ccd9f7f5c8a74a93ae8b3233a458089590f7b,CURRENT,True
101629,P01629,c8045de2137943b414ebf363e040311193d226aee5085f42175084a4ead11c2f,MEM7001629,GRP1029,OakStreet-South,254-73-5326,Betty,Sanchez,1968-11-16,F,+13532482797,4446 Market St,,Orlando,FL,32801,USA,"4446 Market St, Orlando, FL 32801, USA",PCP0063,Active,EHR,P01629,ING-PAT-20261005-01629,2026-10-05T11:19:27,2026-10-05T11:21:27,2022-07-04T11:21:27,2026-10-05T11:21:27,2026-10-05T08:18:27,501965d545c7a133ef31172a35fb2852c916724b3fc412c210baf5eba607e223,CURRENT,True
